931,-627,-2447,3819,1590,-1554
825,-773,-2082,580,-6053,-19453
575,-669,-2402,1538,-7944,-27989
135,-357,-2282,-6655,-3207,-32768
114,364,-2317,800,11258,-27392
312,-8,-2160,3861,13901,-29545
318,391,-1876,8614,18297,-24701
524,624,-1852,11984,13202,-9435
953,651,-2128,9188,-1837,-625
933,504,-2343,3439,-4686,-780
930,433,-2376,-634,-1595,8422
1031,-165,-1732,398,4127,17857
674,-276,-1641,2726,3850,9611
615,-445,-2321,-2229,2075,16720
906,-1070,-2064,-6855,615,11947
674,-885,-2143,-7827,-6603,4069
493,-798,-1769,-6102,-8525,-3397
795,-1855,-1967,5361,-4113,-9157
791,-274,-2742,1985,-4058,-32768
702,-424,-2516,5048,3871,-31431
458,0,-2246,2949,-4377,-32768
-275,380,-1780,-2716,-8507,-32768
-464,796,-2124,-2420,-5554,-19992
-789,1141,-2312,703,-1394,-2908
-400,716,-2085,1022,-976,8556
-96,579,-1986,2753,2200,9570
-27,698,-2100,771,2237,9450
57,384,-2328,980,664,18678
27,-73,-2933,1515,1561,15844
329,-708,-2205,1175,2945,9424
449,-463,-2154,-2514,331,-157
253,-141,-1881,-820,-354,1506
266,10,-2029,-1961,-2568,-3407
145,401,-2162,-3851,-3321,-3342
-110,647,-2423,-8772,-6518,-4785
-379,818,-2232,-3967,-3268,1345
-460,1037,-1918,-643,3019,1244
-401,862,-1928,4765,-3786,14139
-363,358,-2492,7476,3038,10301
409,222,-2341,4177,440,6778
-278,-138,-2264,-3370,644,17962
182,-109,-1868,-7747,-379,32767
680,-34,-2367,-350,3022,15468
775,31,-2307,-2474,1187,17719
749,-67,-1951,-3855,-2507,7116
122,618,-2112,-1930,-3526,16152
51,-505,-1916,6411,3711,32767
893,-1565,-2186,-275,5130,31714
867,-748,-2259,-8367,301,14398
381,-67,-2241,-4848,981,8261
446,-362,-2252,-2444,217,4031
1153,-464,-2397,-3170,4034,-7763
852,-574,-2213,-2421,7612,-16293
561,-902,-2299,6446,6683,-27973
-840,-1228,-2485,9137,4302,-32768
-1029,676,-2092,8094,10332,-32768
-57,1545,-2035,10220,7527,-32768
28,643,-2195,14162,1812,-8
313,-145,-2708,5576,-6163,-2085
292,413,-2447,-217,-3225,7400
119,51,-2065,1035,484,-1904
425,-29,-2241,1337,1089,571
120,18,-2118,4045,-4305,5508
-24,90,-2343,-979,-258,6586
-206,338,-2289,-2075,-1567,16336
-148,-177,-2447,245,-190,15995
-208,706,-2507,3248,698,21896
-1017,125,-2454,5192,11730,32767
-39,-1401,-1583,-4466,18087,32767
826,-1409,-1487,-777,9985,13698
447,-579,-2165,-919,2971,1595
535,-712,-2160,-235,185,6206
593,-836,-1912,804,4413,3217
730,-579,-2105,-660,1728,1390
409,-983,-2281,-3259,-9691,8259
329,-1006,-2171,4369,-776,-11246
379,-543,-2121,3933,-3781,-6590
524,-749,-2033,902,-2359,-2202
495,-745,-2256,1149,862,3838
353,-998,-1693,-1256,5589,2337
679,-570,-2520,712,4586,-1207
449,-720,-2140,13,-452,7064
621,-937,-2108,3302,1196,-4297
255,-656,-1983,2097,-990,-207
468,-1116,-2003,2137,-3151,1758
568,-1206,-2048,1162,2730,1482
342,-965,-1890,-852,1164,-1057
600,-1023,-1965,-1544,1298,2409
632,-912,-2121,-1186,2289,-1957
897,-1130,-2340,-2435,25,-4307
483,-1083,-2098,-10199,-4855,-23930
-121,-423,-1309,-25272,-10071,-32768
-340,1166,-1637,-18663,-12299,-32137
-774,1277,-2070,-560,-5480,-1880
-909,1602,-2083,5867,-4735,7646
-789,1400,-2107,14497,-3406,32767
-233,-1013,-2077,15202,1890,32767
601,-571,-1843,1895,-605,5910
719,-128,-1868,-2472,473,501
519,27,-2448,1356,1122,-8270
613,519,-2157,3899,-4976,-15890
558,353,-1950,-2095,-1577,13344
542,314,-2363,-243,220,11914
534,60,-2414,1876,2665,6119
383,379,-2295,2533,1222,1801
198,172,-2225,3724,1122,6806
121,13,-2225,3797,2534,12903
448,-276,-2330,-346,944,17072
476,-337,-2328,-929,-2166,1542
447,-203,-2335,84,1502,-36
569,-156,-2185,-1248,1112,-3170
623,78,-2104,-4853,1531,-6246
423,459,-2342,-4232,2646,-7429
535,-94,-2287,-433,2007,9628
733,-316,-2055,2161,-2464,2972
620,-124,-1928,4937,-5420,-3194
-39,97,-2212,1605,-3229,9940
739,-1113,-2345,-217,-1825,-1078
605,-418,-2105,-3346,1598,2821
167,291,-2097,-3444,3236,5804
745,-485,-2714,708,6335,29445
654,-562,-2059,1802,3028,4614
489,-168,-2064,-716,-148,-2058
360,-27,-2012,-3417,1798,6246
363,-68,-2239,-3142,1296,12275
265,-89,-2501,-3221,-1932,16759
-166,-29,-2486,-4864,-589,24510
-271,-560,-2285,-3617,2502,32767
375,-846,-2108,-2532,-449,9513
232,-898,-2206,1321,1277,-11985
-11,-1346,-2290,1328,1593,-32768
-941,-866,-2333,2570,2465,-32768
-569,939,-2461,-1154,2856,-32768
272,1055,-2031,4526,5496,-6762
360,595,-1911,4667,2705,-6839
443,422,-2220,3635,-1350,-1585
401,380,-2635,2428,-178,1145
518,277,-2422,2260,4546,4836
639,383,-2315,1287,3707,620
658,254,-1867,-2430,2522,5657
699,137,-1902,-5976,-933,10454
882,80,-2510,-7917,-437,12996
669,26,-2292,-5116,-1013,10147
350,16,-1974,-6126,-1109,17451
513,-417,-2230,-1494,-967,20783
173,131,-2226,-1160,-4605,12812
406,-185,-2035,-2337,-3215,9781
325,-163,-2217,1058,-2164,-1903
280,-2,-2385,2977,-2330,-10980
-2,-265,-2187,763,-799,-17084
